Title,Description,Link,Site,Label
إريك تن هاغ مدرباً جديداً لمانشستر يونايتد الإنجليزي,"أعلن نادي مانشستر يونايتد الإنجليزي يوم الخميس أن مدرب أياكس الهولندي إريك تن هاغ سيتسلّم مهماته على رأس ""الشياطين الحمر""، بدءاً من الموسم المقبل وحتى ...",https://www.alarabiya.net//sport/2022/04/21/اريك-تن-هاغ-مدرباً-جديداً-لمانشستر-يونايتد-الانجليزي,Al-Arabiya,Sport
غوميز: التعاون نادٍ غني يسير في الطريق الخاطئ,اعتبر البرتغالي جوزيه غوميز مدرب التعاون المقال أن ناديه السابق بات يملك المال لكنه يسير في الطريق الخطأ.وقال غوميز الذي عاد لتدريب التعاون للمرة ...,https://www.alarabiya.net//sport/saudi-sport/2022/04/21/غوميز-التعاون-نادِ-غني-يسير-في-الطريق-الخاطئ,Al-Arabiya,Sport
باريس يتغلب على أنجيه ويقترب من بطولة الدوري,بات باريس سان جيرمان على أعتاب إحراز لقب دوري الدرجة الأولى الفرنسي لكرة القدم للمرة العاشرة بعد الفوز 3-صفر على أنجيه بأهداف كيليان مبابي وسيرجيو ...,https://www.alarabiya.net//sport/international-sport/2022/04/21/باريس-يتغلب-على-أنجيه-ويقترب-من-بطولة-الدوري,Al-Arabiya,Sport
يوفنتوس يهزم فيورنتينا ويتأهل إلى نهائي كأس إيطاليا,تأهل يوفنتوس للمباراة النهائية في بطولة كأس إيطاليا لكرة القدم، بعدما تغلب 2 - صفر على ضيفه فيورنتينا يوم الأربعاء، في إياب الدور قبل النهائي للمسابقة ...,https://www.alarabiya.net//sport/international-sport/2022/04/21/يوفنتوس-يهزم-فيورنتينا-ويتأهل-الى-نهائي-كأس-ايطاليا,Al-Arabiya,Sport
ريال مدريد يقترب خطوة من الفوز بالدوري الإسباني,اقترب ريال مدريد بشكل كبير من حسم لقب الدوري الإسباني لكرة القدم بعدما تغلب على مضيفه أوساسونا 3 - 1 يوم الأربعاء في المرحلة الثالثة والثلاثين من ...,https://www.alarabiya.net//sport/international-sport/2022/04/21/ريال-مدريد-يقترب-خطوة-من-الفوز-بالدوري-الاسباني,Al-Arabiya,Sport
سيتي يتجاوز برايتون ويسترد الصدارة من ليفربول,أحرز النجم الجزائري الدولي رياض محرز هدفا في مرمى برايتون وصنع آخر ليقود فريقه مانشستر سيتي لاستعادة صدارة جدول ترتيب الدوري الإنجليزي لكرة القدم، ...,https://www.alarabiya.net//sport/international-sport/2022/04/21/سيتي-يتجاوز-برايتون-ويسترد-الصدارة-من-ليفربول,Al-Arabiya,Sport
أرسنال يستعرض في شباك تشيلسي برباعية ثقيلة,تمسك أرسنال بآماله في التواجد ضمن المراكز الأربعة الأولى في جدول ترتيب الدوري الإنجليزي الممتاز لكرة القدم، المؤهلة لبطولة دوري أبطال أوروبا في الموسم ...,https://www.alarabiya.net//sport/international-sport/2022/04/21/أرسنال-يستعرض-في-شباك-تشيلسي-برباعية-ثقيلة,Al-Arabiya,Sport
غرناطة يتعملق أمام أتلتيكو ويجبره على التعادل,سقط أتلتيكو مدريد في فخ التعادل السلبي على ملعبه أمام غرناطة في المباراة التي جمعت الفريقين يوم الأربعاء ضمن المرحلة الثالثة والثلاثين من الدوري ...,https://www.alarabiya.net//sport/international-sport/2022/04/20/غرناطة-يتعملق-أمام-أتلتيكو-ويجبره-على-التعادل,Al-Arabiya,Sport
أسطورة ريال مدريد: صلاح رائع ولا يمكن تصديقه,أشاد إيكر كاسياس حارس ريال مدريد الأسبق وأسطورته بالمصري محمد صلاح نجم ليفربول عقب قيادة فريقه لفوز كبير على الغريم مانشستر يونايتد برباعية دون رد يوم ...,https://www.alarabiya.net//sport/2022/04/20/أسطورة-ريال-مدريد-صلاح-رائع-ولا-يمكن-تصديقه,Al-Arabiya,Sport
"اتحاد لاعبات التنس ""محبط جدا"" من قرار ويمبلدون","أعلن اتحاد لاعبات التنس المحترفات أنه ""محبط جدا"" من قرار ويمبلدون بحرمان لاعبي ولاعبات من روسيا وبيلاروسيا من المشاركة في البطولة المقبلة.وقال اتحاد ...",https://www.alarabiya.net//sport/2022/04/20/اتحاد-لاعبات-التنس-محبط-جدا-من-قرار-ويمبلدون,Al-Arabiya,Sport
"""كنت أتمنى أن ألعب معه"".. رونالدينيو يكشف عن نصيحته لمبابي",كشف النجم البرازيلي المعتزل رونالدينيو عن نصيحته لكيليان مبابي لاعب باريس سان جيرمان وقال إن عليه البقاء في نادي العاصمة الفرنسية والفوز معهم بدوري ...,https://www.alarabiya.net//sport/2022/04/20/-كنت-أتمنى-أن-ألعب-معه-رونالدينيو-يكشف-عن-نصيحته-لمبابي,Al-Arabiya,Sport
"""أحترم لاعبيهم"".. صلاح يوضح تصريحاته عن مانشستر يونايتد",كشف محمد صلاح، صاحب ثنائية ليفربول في مرمى مانشستر يونايتد خلال الانتصار 4-صفر يوم الثلاثاء، أنه لم يقصد أن المنافس جعل مهمة فريقه أسهل، بل كان يتحدث ...,https://www.alarabiya.net//sport/2022/04/20/-أحترم-لاعبيهم-صلاح-يوضح-تصريحاته-عن-مانشستر-يونايتد,Al-Arabiya,Sport
ماكرون: أقاتل من أجل منع انتقال مبابي إلى ريال مدريد,"أصبحت مسألة العقد الجديد للفرنسي كيليان مبابي مسألة دولة، بعدما تحدث الرئيس إيمانويل ماكرون حول الأمر معترفًا بأنه ""يقاتل"" من أجل بقاء نجم باريس سان ...",https://www.alarabiya.net//sport/2022/04/20/ماكرون-أقاتل-من-أجل-منع-انتقال-مبابي-لريال-مدريد,Al-Arabiya,Sport
اتحاد لاعبي التنس المحترفين: استبعاد ويمبلدون للاعبي روسيا غير عادل,أكد اتحاد لاعبي التنس المحترفين، يوم الأربعاء، أن قرار بطولة ويمبلدون واتحاد البطولات البريطانية على الملاعب العشبية باستبعاد لاعبي روسيا وبيلاروسيا ...,https://www.alarabiya.net//sport/2022/04/20/اتحاد-لاعبي-التنس-المحترفين-استبعاد-ويمبلدون-للاعبي-روسيا-غير-عادل,Al-Arabiya,Sport
مدافع دورتموند: لا نريد تتويج بايرن بالدوري أمامنا,يتوجه مانويل أكانجي مدافع بوروسيا دورتموند لمواجهة بايرن ميونخ متصدر ترتيب الدوري الألماني لكرة القدم (بوندسليغا)، يوم السبت، و لكنه عاقد العزم على ...,https://www.alarabiya.net//sport/2022/04/20/مدافع-دورتموند-لا-نريد-تتويج-بايرن-بالدوري-أمامنا,Al-Arabiya,Sport
"وست هام واثق من عدم تكرار ما حدث في ""كامب نو""",يسعى وست هام لضمان مرور مباراته أمام فرانكفورت الألماني في نصف نهائي الدوري الأوروبي دون مشاكل، مع استدعاء ضباط شرطة إضافيين للمساعدة على السيطرة على ...,https://www.alarabiya.net//sport/2022/04/20/وست-هام-واثق-من-عدم-تكرار-ما-حدث-في-كامب-نو-,Al-Arabiya,Sport
منع لاعبي روسيا وبيلاروسيا من المشاركة في ويمبلدون,كشف نادي عموم إنجلترا منظم بطولة ويمبلدون للتنس في بيان يوم الأربعاء أن لاعبي روسيا وبيلاروسيا لن يسمح لهم بالمشاركة في بطولة العام الحالي، بسبب هجوم ...,https://www.alarabiya.net//sport/2022/04/20/منع-لاعبي-روسيا-وبيلاروسيا-من-المشاركة-في-ويمبلدون,Al-Arabiya,Sport
باريس سان جيرمان يقرر الاستسلام بشأن راموس,"كشفت تقارير صحافية صادرة من فرنسا أن باريس سان جيرمان قد أصابه اليأس من وضع لاعب الفريق الحالي وقائد ريال مدريد السابق سيرجيو راموس.وأكدت صحيفة ""لو ...",https://www.alarabiya.net//sport/2022/04/20/باريس-سان-جيرمان-يقرر-الاستسلام-بشأن-راموس,Al-Arabiya,Sport
بداية إعادة البناء.. رحيل كشافي مانشستر يونايتد,في خطوة تمهّد ربما لصيفٍ مزدحمٍ من أجل إعادة بناء الفريق، أعلن مانشستر يونايتد الإنجليزي الأربعاء عن رحيل مدير الكشافين جيم لولر بعد 16 عامًا في ...,https://www.alarabiya.net//sport/2022/04/20/بداية-اعادة-البناء-رحيل-كشافي-مانشستر-يونايتد,Al-Arabiya,Sport
ويمبلدون.. توجه إلى استبعاد لاعبي روسيا وبيلاروسيا,"يواجه الروسي دانييل مدفيديف، المصنف ثانياً عالمياً في كرة المضرب، خطر الغياب عن بطولة ويمبلدون البريطانية الكبرى، بعدما كشفت صحيفة ""ذي تايمز"" توجه ...",https://www.alarabiya.net//sport/2022/04/20/ويمبلدون-توجه-الى-استبعاد-لاعبي-روسيا-وبيلاروسيا,Al-Arabiya,Sport
رانغنيك: أنا مُحرج بشدة,اعترف الألماني رالف رانغنيك المدير الفني لمانشستر يونايتد بأنه شعر بالإحراج وهو يشاهد السقوط المدوي لفريقه على ملعب ليفربول بأربعة أهداف دون رد مساء ...,https://www.alarabiya.net//sport/2022/04/20/رانغنيك-أنا-مُحرج-بشدة,Al-Arabiya,Sport
"انطلاق مزاد بيع ""أشهر قميص"" لمارادونا",انطلق في لندن يوم الأربعاء مزاد لبيع القميص الذي كان يرتديه أسطورة كرة القدم الأرجنتيني دييغو مارادونا في مباراة منتخب بلاده أمام نظيره الإنجليزي في ...,https://www.alarabiya.net//sport/international-sport/2022/04/20/انطلاق-مزاد-بيع-أشهر-قميص-لمارادونا,Al-Arabiya,Sport
